      Time        DX           DY       
   1.05350E+03 -9.84505E-01 -1.75356E-01
   1.05400E+03 -8.92062E-01 -4.51914E-01
   1.05450E+03  7.81251E-01 -6.24217E-01
   1.05500E+03  9.96931E-01 -7.82861E-02
   1.05550E+03 -1.51719E-01 -9.88424E-01
   1.05600E+03 -9.99868E-01 -1.62212E-02
   1.05650E+03 -5.96105E-01 -8.02906E-01
   1.05700E+03  9.59626E-01 -2.81280E-01
   1.05750E+03  9.47083E-01 -3.20988E-01
   1.05800E+03 -6.48634E-01 -7.61100E-01
   1.05850E+03 -9.99626E-01 -2.73292E-02
   1.05900E+03 -7.65658E-02 -9.97065E-01
   1.05950E+03  9.98286E-01 -5.85269E-02
   1.06000E+03  7.41682E-01 -6.70752E-01
   1.06050E+03 -9.13429E-01 -4.06999E-01
   1.06100E+03 -9.78140E-01 -2.07948E-01
   1.06150E+03  4.77621E-01 -8.78566E-01
   1.06200E+03  9.99997E-01 -2.56920E-03
   1.06250E+03  2.98947E-01 -9.54270E-01
   1.06300E+03 -9.91930E-01 -1.26786E-01
   1.06350E+03 -8.48475E-01 -5.29235E-01
   1.06400E+03  8.38021E-01 -5.45637E-01
   1.06450E+03  9.93063E-01 -1.17583E-01
   1.06500E+03 -2.74068E-01 -9.61710E-01
   1.06550E+03 -9.99992E-01 -4.09001E-03
   1.06600E+03 -4.99246E-01 -8.66460E-01
   1.06650E+03  9.75515E-01 -2.19935E-01
   1.06700E+03  9.20123E-01 -3.91629E-01
   1.06750E+03 -7.26843E-01 -6.86803E-01
   1.06800E+03 -9.98632E-01 -5.22935E-02
   1.06850E+03  5.01150E-02 -9.98743E-01
   1.06900E+03  9.99491E-01 -3.18893E-02
   1.06950E+03  6.65990E-01 -7.45961E-01
   1.07000E+03 -9.42096E-01 -3.35344E-01
   1.07050E+03 -9.63443E-01 -2.67913E-01
   1.07100E+03  5.76765E-01 -8.16910E-01
   1.07150E+03  9.99915E-01 -1.30183E-02
   1.07200E+03  1.77708E-01 -9.84083E-01
   1.07250E+03 -9.96307E-01 -8.58594E-02
   1.07300E+03 -7.94079E-01 -6.07814E-01
   1.07350E+03  8.83787E-01 -4.67890E-01
   1.07400E+03  9.86364E-01 -1.64578E-01
   1.07450E+03 -3.90093E-01 -9.20775E-01
   1.07500E+03 -1.00000E+00 -2.92500E-07
   1.07550E+03 -3.92004E-01 -9.19964E-01
   1.07600E+03  9.86219E-01 -1.65444E-01
   1.07650E+03  8.84477E-01 -4.66583E-01
   1.07700E+03 -7.93052E-01 -6.09153E-01
   1.07750E+03 -9.96361E-01 -8.52290E-02
   1.07800E+03  1.75595E-01 -9.84462E-01
   1.07850E+03  9.99912E-01 -1.32663E-02
   1.07900E+03  5.78361E-01 -8.15781E-01
   1.07950E+03 -9.63142E-01 -2.68992E-01
   1.08000E+03 -9.42515E-01 -3.34165E-01
   1.08050E+03  6.64594E-01 -7.47204E-01
   1.08100E+03  9.99504E-01 -3.15043E-02
   1.08150E+03  5.22740E-02 -9.98633E-01
   1.08200E+03 -9.98606E-01 -5.27887E-02
   1.08250E+03 -7.28073E-01 -6.85500E-01
   1.08300E+03  9.19592E-01 -3.92875E-01
   1.08350E+03  9.75737E-01 -2.18946E-01
   1.08400E+03 -4.97500E-01 -8.67464E-01
   1.08450E+03 -9.99992E-01 -3.95282E-03
   1.08500E+03 -2.76107E-01 -9.61127E-01
   1.08550E+03  9.92975E-01 -1.18321E-01
   1.08600E+03  8.38892E-01 -5.44298E-01
   1.08650E+03 -8.47641E-01 -5.30571E-01
   1.08700E+03 -9.92027E-01 -1.26023E-01
   1.08750E+03  2.96930E-01 -9.54899E-01
   1.08800E+03  9.99996E-01 -2.68002E-03
   1.08850E+03  4.79401E-01 -8.77596E-01
   1.08900E+03 -9.77934E-01 -2.08914E-01
   1.08950E+03 -9.13989E-01 -4.05739E-01
   1.09000E+03  7.40491E-01 -6.72066E-01
   1.09050E+03  9.98316E-01 -5.80056E-02
   1.09100E+03 -7.44117E-02 -9.97228E-01
   1.09150E+03 -9.99617E-01 -2.76879E-02
   1.09200E+03 -6.50069E-01 -7.59875E-01
   1.09250E+03  9.46689E-01 -3.22149E-01
   1.09300E+03  9.59947E-01 -2.80180E-01
   1.09350E+03 -5.94547E-01 -8.04061E-01
   1.09400E+03 -9.99873E-01 -1.59468E-02
   1.09450E+03 -1.53844E-01 -9.88095E-01
   1.09500E+03  9.96883E-01 -7.88907E-02
   1.09550E+03  7.82316E-01 -6.22882E-01
   1.09600E+03 -8.91403E-01 -4.53212E-01
   1.09650E+03 -9.84663E-01 -1.74465E-01
   1.09700E+03  4.11462E-01 -9.11427E-01
   1.09750E+03  1.00000E+00 -1.35570E-04
   1.09800E+03  3.70343E-01 -9.28895E-01
   1.09850E+03 -9.87788E-01 -1.55806E-01
   1.09900E+03 -8.76526E-01 -4.81355E-01
   1.09950E+03  8.04424E-01 -5.94056E-01
   1.10000E+03  9.95716E-01 -9.24623E-02
   1.10050E+03 -1.99318E-01 -9.79935E-01
   1.10100E+03 -9.99944E-01 -1.06082E-02
   1.10150E+03 -5.60197E-01 -8.28360E-01
   1.10200E+03  9.66428E-01 -2.56937E-01
   1.10250E+03  9.37665E-01 -3.47539E-01
   1.10300E+03 -6.80112E-01 -7.33108E-01
   1.10350E+03 -9.99353E-01 -3.59754E-02
   1.10400E+03 -2.79358E-02 -9.99610E-01
   1.10450E+03  9.98879E-01 -4.73449E-02
   1.10500E+03  7.14020E-01 -7.00125E-01
   1.10550E+03 -9.25433E-01 -3.78910E-01
   1.10600E+03 -9.73144E-01 -2.30198E-01
   1.10650E+03  5.16995E-01 -8.55989E-01
   1.10700E+03  9.99984E-01 -5.63335E-03
   1.10750E+03  2.53030E-01 -9.67458E-01
   1.10800E+03 -9.93916E-01 -1.10140E-01
   1.10850E+03 -8.28902E-01 -5.59394E-01
   1.10900E+03  8.56859E-01 -5.15551E-01
   1.10950E+03  9.90880E-01 -1.34746E-01
   1.11000E+03 -3.19539E-01 -9.47573E-01
   1.11050E+03 -9.99999E-01 -1.56695E-03
   1.11100E+03 -4.59182E-01 -8.88342E-01
   1.11150E+03  9.80171E-01 -1.98151E-01
   1.11200E+03  9.07524E-01 -4.19999E-01
   1.11250E+03 -7.53696E-01 -6.57223E-01
   1.11300E+03 -9.97949E-01 -6.40115E-02
   1.11350E+03  9.86425E-02 -9.95123E-01
   1.11400E+03  9.99717E-01 -2.37827E-02
   1.11450E+03  6.33708E-01 -7.73572E-01
   1.11500E+03 -9.51010E-01 -3.09159E-01
   1.11550E+03 -9.56212E-01 -2.92675E-01
   1.11600E+03  6.11903E-01 -7.90933E-01
   1.11650E+03  9.99816E-01 -1.91721E-02
   1.11700E+03  1.29845E-01 -9.91534E-01
   1.11750E+03 -9.97389E-01 -7.22133E-02
   1.11800E+03 -7.70119E-01 -6.37900E-01
   1.11850E+03  8.98659E-01 -4.38647E-01
   1.11900E+03  9.82810E-01 -1.84622E-01
   1.11950E+03 -4.32496E-01 -9.01636E-01
   1.12000E+03 -1.00000E+00 -5.67762E-04
   1.12050E+03 -3.48376E-01 -9.37355E-01
   1.12100E+03  9.89219E-01 -1.46443E-01
   1.12150E+03  8.68198E-01 -4.96217E-01
   1.12200E+03 -8.15369E-01 -5.78941E-01
   1.12250E+03 -9.94989E-01 -9.99849E-02
   1.12300E+03  2.22866E-01 -9.74849E-01
   1.12350E+03  9.99966E-01 -8.24685E-03
   1.12400E+03  5.41619E-01 -8.40624E-01
   1.12450E+03 -9.69493E-01 -2.45119E-01
   1.12500E+03 -9.32526E-01 -3.61103E-01
   1.12550E+03  6.95186E-01 -7.18830E-01
   1.12600E+03  9.99170E-01 -4.07423E-02
   1.12650E+03  3.57260E-03 -9.99994E-01
   1.12700E+03 -9.99109E-01 -4.21960E-02
   1.12750E+03 -6.99522E-01 -7.14611E-01
   1.12800E+03  9.30963E-01 -3.65115E-01
   1.12850E+03  9.70351E-01 -2.41700E-01
   1.12900E+03 -5.36095E-01 -8.44158E-01
   1.12950E+03 -9.99971E-01 -7.61076E-03
   1.13000E+03 -2.29735E-01 -9.73253E-01
   1.13050E+03  9.94759E-01 -1.02245E-01
   1.13100E+03  8.18499E-01 -5.74508E-01
   1.13150E+03 -8.65684E-01 -5.00590E-01
   1.13200E+03 -9.89614E-01 -1.43750E-01
   1.13250E+03  3.41879E-01 -9.39744E-01
   1.13300E+03  1.00000E+00 -7.50780E-04
   1.13350E+03  4.38599E-01 -8.98683E-01
   1.13400E+03 -9.82236E-01 -1.87650E-01
   1.13450E+03 -9.00720E-01 -4.34400E-01
   1.13500E+03  7.66460E-01 -6.42292E-01
   1.13550E+03  9.97525E-01 -7.03108E-02
   1.13600E+03 -1.22786E-01 -9.92433E-01
   1.13650E+03 -9.99796E-01 -2.01740E-02
   1.13700E+03 -6.16910E-01 -7.87033E-01
   1.13750E+03  9.55070E-01 -2.96381E-01
   1.13800E+03  9.52227E-01 -3.05390E-01
   1.13850E+03 -6.28828E-01 -7.77545E-01
   1.13900E+03 -9.99742E-01 -2.26939E-02
   1.13950E+03 -1.05732E-01 -9.94395E-01
   1.14000E+03  9.97831E-01 -6.58282E-02
   1.14050E+03  7.57484E-01 -6.52853E-01
   1.14100E+03 -9.05565E-01 -4.24208E-01
   1.14150E+03 -9.80794E-01 -1.95045E-01
   1.14200E+03  4.53184E-01 -8.91417E-01
   1.14250E+03  9.99999E-01 -1.29687E-03
   1.14300E+03  3.26118E-01 -9.45329E-01
   1.14350E+03 -9.90522E-01 -1.37357E-01
   1.14400E+03 -8.59487E-01 -5.11157E-01
   1.14450E+03  8.25894E-01 -5.63825E-01
   1.14500E+03  9.94173E-01 -1.07795E-01
   1.14550E+03 -2.46222E-01 -9.69214E-01
   1.14600E+03 -9.99981E-01 -6.18239E-03
   1.14650E+03 -5.22636E-01 -8.52556E-01
   1.14700E+03  9.72346E-01 -2.33545E-01
   1.14750E+03  9.27087E-01 -3.74847E-01
   1.14800E+03 -7.09815E-01 -7.04388E-01
   1.14850E+03 -9.98950E-01 -4.58046E-02
   1.14900E+03  2.07937E-02 -9.99784E-01
   1.14950E+03  9.99303E-01 -3.73425E-02
   1.15000E+03  6.84578E-01 -7.28939E-01
   1.15050E+03 -9.36189E-01 -3.51497E-01
   1.15100E+03 -9.67349E-01 -2.53447E-01
   1.15150E+03  5.54792E-01 -8.31989E-01
   1.15200E+03  9.99951E-01 -9.88503E-03
   1.15250E+03  2.06242E-01 -9.78501E-01
   1.15300E+03 -9.95512E-01 -9.46381E-02
   1.15350E+03 -8.07677E-01 -5.89625E-01
   1.15400E+03  8.74123E-01 -4.85704E-01
   1.15450E+03  9.88221E-01 -1.53032E-01
   1.15500E+03 -3.63933E-01 -9.31425E-01
   1.15550E+03 -1.00000E+00 -2.31529E-04
   1.15600E+03 -4.17665E-01 -9.08601E-01
   1.15650E+03  9.84136E-01 -1.77415E-01
   1.15700E+03  8.93568E-01 -4.48929E-01
   1.15750E+03 -7.78785E-01 -6.27291E-01
   1.15800E+03 -9.97039E-01 -7.69025E-02
   1.15850E+03  1.46821E-01 -9.89163E-01
   1.15900E+03  9.99858E-01 -1.68618E-02
   1.15950E+03  5.99680E-01 -8.00240E-01
   1.16000E+03 -9.58877E-01 -2.83821E-01
   1.16050E+03 -9.47984E-01 -3.18319E-01
   1.16100E+03  6.45317E-01 -7.63915E-01
   1.16150E+03  9.99648E-01 -2.65121E-02
   1.16200E+03  8.15243E-02 -9.96671E-01
   1.16250E+03 -9.98214E-01 -5.97362E-02
   1.16300E+03 -7.44409E-01 -6.67724E-01
   1.16350E+03  9.12128E-01 -4.09905E-01
   1.16400E+03  9.78609E-01 -2.05731E-01
   1.16450E+03 -4.73511E-01 -8.80788E-01
   1.16500E+03 -9.99997E-01 -2.32289E-03
   1.16550E+03 -3.03586E-01 -9.52804E-01
   1.16600E+03  9.91703E-01 -1.28552E-01
   1.16650E+03  8.50385E-01 -5.26161E-01
   1.16700E+03 -8.36005E-01 -5.48722E-01
   1.16750E+03 -9.93262E-01 -1.15893E-01
   1.16800E+03  2.69364E-01 -9.63038E-01
   1.16850E+03  9.99990E-01 -4.41481E-03
   1.16900E+03  5.03256E-01 -8.64137E-01
   1.16950E+03 -9.74997E-01 -2.22219E-01
   1.17000E+03 -9.21338E-01 -3.88763E-01
   1.17050E+03  7.23999E-01 -6.89801E-01
   1.17100E+03  9.98690E-01 -5.11619E-02
   1.17150E+03 -4.51416E-02 -9.98981E-01
   1.17200E+03 -9.99462E-01 -3.27846E-02
   1.17250E+03 -6.69190E-01 -7.43091E-01
   1.17300E+03  9.41122E-01 -3.38066E-01
   1.17350E+03  9.64129E-01 -2.65433E-01
   1.17400E+03 -5.73078E-01 -8.19501E-01
   1.17450E+03 -9.99922E-01 -1.24561E-02
   1.17500E+03 -1.82568E-01 -9.83193E-01
   1.17550E+03  9.96180E-01 -8.73198E-02
   1.17600E+03  7.96431E-01 -6.04729E-01
   1.17650E+03 -8.82184E-01 -4.70904E-01
   1.17700E+03 -9.86694E-01 -1.62590E-01
   1.17750E+03  3.85685E-01 -9.22631E-01
   1.17800E+03  1.00000E+00 -9.19166E-06
   1.17850E+03  3.96393E-01 -9.18081E-01
   1.17900E+03 -9.85881E-01 -1.67449E-01
   1.17950E+03 -8.86058E-01 -4.63575E-01
   1.18000E+03  7.90675E-01 -6.12236E-01
   1.18050E+03  9.96484E-01 -8.37859E-02
   1.18100E+03 -1.70726E-01 -9.85319E-01
   1.18150E+03 -9.99904E-01 -1.38462E-02
   1.18200E+03 -5.82023E-01 -8.13172E-01
   1.18250E+03  9.62442E-01 -2.71486E-01
   1.18300E+03  9.43471E-01 -3.31455E-01
   1.18350E+03 -6.61367E-01 -7.50062E-01
   1.18400E+03 -9.99531E-01 -3.06267E-02
   1.18450E+03 -5.72447E-02 -9.98360E-01
   1.18500E+03  9.98544E-01 -5.39379E-02
   1.18550E+03  7.30891E-01 -6.82494E-01
   1.18600E+03 -9.18358E-01 -3.95750E-01
   1.18650E+03 -9.76243E-01 -2.16677E-01
   1.18700E+03  4.93467E-01 -8.69764E-01
   1.18750E+03  9.99993E-01 -3.64581E-03
   1.18800E+03  2.80796E-01 -9.59767E-01
   1.18850E+03 -9.92770E-01 -1.20029E-01
   1.18900E+03 -8.40884E-01 -5.41216E-01
   1.18950E+03  8.45707E-01 -5.33648E-01
   1.19000E+03  9.92248E-01 -1.24275E-01
   1.19050E+03 -2.92276E-01 -9.56334E-01
   1.19100E+03 -9.99996E-01 -2.94413E-03
   1.19150E+03 -4.83489E-01 -8.75350E-01
   1.19200E+03  9.77455E-01 -2.11146E-01
   1.19250E+03  9.15270E-01 -4.02842E-01
   1.19300E+03 -7.37737E-01 -6.75088E-01
   1.19350E+03 -9.98385E-01 -5.68139E-02
   1.19400E+03  6.94492E-02 -9.97585E-01
   1.19450E+03  9.99593E-01 -2.85227E-02
   1.19500E+03  6.53360E-01 -7.57048E-01
   1.19550E+03 -9.45772E-01 -3.24831E-01
   1.19600E+03 -9.60681E-01 -2.77654E-01
   1.19650E+03  5.90946E-01 -8.06711E-01
   1.19700E+03  9.99883E-01 -1.53240E-02
   1.19750E+03  1.58735E-01 -9.87321E-01
   1.19800E+03 -9.96771E-01 -8.02917E-02
   1.19850E+03 -7.84756E-01 -6.19805E-01
   1.19900E+03  8.89875E-01 -4.56204E-01
   1.19950E+03  9.85023E-01 -1.72421E-01
   1.20000E+03 -4.07120E-01 -9.13375E-01
   1.20050E+03 -1.00000E+00 -8.37686E-05
   1.20100E+03 -3.74797E-01 -9.27107E-01
   1.20150E+03  9.87478E-01 -1.57754E-01
   1.20200E+03  8.78182E-01 -4.78327E-01
   1.20250E+03 -8.02134E-01 -5.97145E-01
   1.20300E+03 -9.95855E-01 -9.09599E-02
   1.20350E+03  1.94482E-01 -9.80906E-01
   1.20400E+03  9.99938E-01 -1.11275E-02
   1.20450E+03  5.63944E-01 -8.25813E-01
   1.20500E+03 -9.65775E-01 -2.59382E-01
   1.20550E+03 -9.38680E-01 -3.44789E-01
   1.20600E+03  6.76976E-01 -7.36005E-01
   1.20650E+03  9.99386E-01 -3.50373E-02
   1.20700E+03  3.29142E-02 -9.99458E-01
   1.20750E+03 -9.98826E-01 -4.84338E-02
   1.20800E+03 -7.16929E-01 -6.97146E-01
   1.20850E+03  9.24265E-01 -3.81752E-01
   1.20900E+03  9.73690E-01 -2.27877E-01
   1.20950E+03 -5.13041E-01 -8.58364E-01
   1.21000E+03 -9.99986E-01 -5.26564E-03
   1.21050E+03 -2.57766E-01 -9.66207E-01
   1.21100E+03  9.93732E-01 -1.11789E-01
   1.21150E+03  8.30977E-01 -5.56306E-01
   1.21200E+03 -8.55007E-01 -5.18617E-01
   1.21250E+03 -9.91124E-01 -1.32940E-01
   1.21300E+03  3.14938E-01 -9.49112E-01
   1.21350E+03  9.99998E-01 -1.77036E-03
   1.21400E+03  4.63345E-01 -8.86178E-01
   1.21450E+03 -9.79728E-01 -2.00330E-01
   1.21500E+03 -9.08873E-01 -4.17072E-01
   1.21550E+03  7.51033E-01 -6.60265E-01
   1.21600E+03  9.98029E-01 -6.27598E-02
   1.21650E+03 -9.36952E-02 -9.95601E-01
   1.21700E+03 -9.99698E-01 -2.45570E-02
   1.21750E+03 -6.37088E-01 -7.70791E-01
   1.21800E+03  9.50148E-01 -3.11798E-01
   1.21850E+03  9.56996E-01 -2.90102E-01
   1.21900E+03 -6.08390E-01 -7.93639E-01
   1.21950E+03 -9.99829E-01 -1.84886E-02
   1.22000E+03 -1.34762E-01 -9.90878E-01
   1.22050E+03  9.97291E-01 -7.35547E-02
   1.22100E+03  7.72648E-01 -6.34835E-01
   1.22150E+03 -8.97205E-01 -4.41615E-01
   1.22200E+03 -9.83202E-01 -1.82523E-01
   1.22250E+03  4.28224E-01 -9.03673E-01
   1.22300E+03  1.00000E+00 -4.55260E-04
   1.22350E+03  3.52891E-01 -9.35664E-01
   1.22400E+03 -9.88937E-01 -1.48334E-01
   1.22450E+03 -8.69932E-01 -4.93172E-01
   1.22500E+03  8.13166E-01 -5.82032E-01
   1.22550E+03  9.95145E-01 -9.84235E-02
   1.22600E+03 -2.18067E-01 -9.75934E-01
   1.22650E+03 -9.99962E-01 -8.70546E-03
   1.22700E+03 -5.45450E-01 -8.38143E-01
   1.22750E+03  9.68884E-01 -2.47515E-01
   1.22800E+03  9.33601E-01 -3.58315E-01
   1.22850E+03 -6.92141E-01 -7.21763E-01
   1.22900E+03 -9.99210E-01 -3.97437E-02
   1.22950E+03 -8.55434E-03 -9.99963E-01
   1.23000E+03  9.99065E-01 -4.32247E-02
   1.23050E+03  7.02522E-01 -7.11662E-01
   1.23100E+03 -9.29857E-01 -3.67921E-01
   1.23150E+03 -9.70939E-01 -2.39328E-01
   1.23200E+03  5.32223E-01 -8.46605E-01
   1.23250E+03  9.99974E-01 -7.18236E-03
   1.23300E+03  2.34515E-01 -9.72113E-01
   1.23350E+03 -9.94594E-01 -1.03836E-01
   1.23400E+03 -8.20659E-01 -5.71418E-01
   1.23450E+03  8.63912E-01 -5.03643E-01
   1.23500E+03  9.89883E-01 -1.41886E-01
   1.23550E+03 -3.37335E-01 -9.41385E-01
   1.23600E+03 -1.00000E+00 -8.93490E-04
   1.23650E+03 -4.42836E-01 -8.96603E-01
   1.23700E+03  9.81827E-01 -1.89776E-01
   1.23750E+03  9.02139E-01 -4.31445E-01
   1.23800E+03 -7.63886E-01 -6.45351E-01
   1.23850E+03 -9.97617E-01 -6.89992E-02
   1.23900E+03  1.17858E-01 -9.93030E-01
   1.23950E+03  9.99782E-01 -2.08876E-02
   1.24000E+03  6.20380E-01 -7.84302E-01
   1.24050E+03 -9.54261E-01 -2.98975E-01
   1.24100E+03 -9.53063E-01 -3.02773E-01
   1.24150E+03  6.25403E-01 -7.80302E-01
   1.24200E+03  9.99759E-01 -2.19498E-02
   1.24250E+03  1.10670E-01 -9.93857E-01
   1.24300E+03 -9.97746E-01 -6.71098E-02
   1.24350E+03 -7.60103E-01 -6.49803E-01
   1.24400E+03  9.04181E-01 -4.27149E-01
   1.24450E+03  9.81220E-01 -1.92892E-01
   1.24500E+03 -4.48983E-01 -8.93540E-01
   1.24550E+03 -9.99999E-01 -1.12366E-03
   1.24600E+03 -3.30692E-01 -9.43739E-01
   1.24650E+03  9.90265E-01 -1.39192E-01
   1.24700E+03  8.61300E-01 -5.08097E-01
   1.24750E+03 -8.23777E-01 -5.66915E-01
   1.24800E+03 -9.94347E-01 -1.06175E-01
   1.24850E+03  2.41464E-01 -9.70410E-01
   1.24900E+03  9.99978E-01 -6.58031E-03
   1.24950E+03  5.26550E-01 -8.50144E-01
   1.25000E+03 -9.71779E-01 -2.35891E-01
   1.25050E+03 -9.28223E-01 -3.72023E-01
   1.25100E+03  7.06861E-01 -7.07353E-01
   1.25150E+03  9.98998E-01 -4.47457E-02
   1.25200E+03 -1.58131E-02 -9.99875E-01
   1.25250E+03 -9.99266E-01 -3.83107E-02
   1.25300E+03 -6.87670E-01 -7.26024E-01
   1.25350E+03  9.35145E-01 -3.54266E-01
   1.25400E+03  9.67980E-01 -2.51026E-01
   1.25450E+03 -5.51003E-01 -8.34503E-01
   1.25500E+03 -9.99956E-01 -9.39595E-03
   1.25550E+03 -2.11060E-01 -9.77473E-01
   1.25600E+03  9.95365E-01 -9.61698E-02
   1.25650E+03  8.09924E-01 -5.86535E-01
   1.25700E+03 -8.72429E-01 -4.88741E-01
   1.25750E+03 -9.88517E-01 -1.51112E-01
   1.25800E+03  3.59448E-01 -9.33165E-01
   1.25850E+03  1.00000E+00 -3.13538E-04
   1.25900E+03  4.21972E-01 -9.06609E-01
   1.25950E+03 -9.83761E-01 -1.79486E-01
   1.26000E+03 -8.95059E-01 -4.45949E-01
   1.26050E+03  7.76301E-01 -6.30363E-01
   1.26100E+03  9.97143E-01 -7.55312E-02
   1.26150E+03 -1.41917E-01 -9.89879E-01
   1.26200E+03 -9.99847E-01 -1.75148E-02
   1.26250E+03 -6.03238E-01 -7.97561E-01
   1.26300E+03  9.58119E-01 -2.86370E-01
   1.26350E+03  9.48873E-01 -3.15659E-01
   1.26400E+03 -6.41982E-01 -7.66720E-01
   1.26450E+03 -9.99670E-01 -2.57074E-02
   1.26500E+03 -8.64798E-02 -9.96254E-01
   1.26550E+03  9.98140E-01 -6.09578E-02
   1.26600E+03  7.47118E-01 -6.64691E-01
   1.26650E+03 -9.10814E-01 -4.12818E-01
   1.26700E+03 -9.79070E-01 -2.03525E-01
   1.26750E+03  4.69385E-01 -8.82994E-01
   1.26800E+03  9.99998E-01 -2.08898E-03
   1.26850E+03  3.08214E-01 -9.51317E-01
   1.26900E+03 -9.91471E-01 -1.30329E-01
   1.26950E+03 -8.52278E-01 -5.23089E-01
   1.27000E+03  8.33971E-01 -5.51808E-01
   1.27050E+03  9.93456E-01 -1.14214E-01
   1.27100E+03 -2.64651E-01 -9.64344E-01
   1.27150E+03 -9.99989E-01 -4.75203E-03
   1.27200E+03 -5.07250E-01 -8.61799E-01
   1.27250E+03  9.74471E-01 -2.24514E-01
   1.27300E+03  9.22539E-01 -3.85905E-01
   1.27350E+03 -7.21135E-01 -6.92794E-01
   1.27400E+03 -9.98747E-01 -5.00427E-02
   1.27450E+03  4.01665E-02 -9.99193E-01
   1.27500E+03  9.99432E-01 -3.36924E-02
   1.27550E+03  6.72372E-01 -7.40213E-01
   1.27600E+03 -9.40137E-01 -3.40796E-01
   1.27650E+03 -9.64806E-01 -2.62963E-01
   1.27700E+03  5.69374E-01 -8.22079E-01
   1.27750E+03  9.99929E-01 -1.19064E-02
   1.27800E+03  1.87421E-01 -9.82280E-01
   1.27850E+03 -9.96050E-01 -8.87924E-02
   1.27900E+03 -7.98765E-01 -6.01643E-01
   1.27950E+03  8.80567E-01 -4.73922E-01
   1.28000E+03  9.87017E-01 -1.60614E-01
   1.28050E+03 -3.81263E-01 -9.24466E-01
   1.28100E+03 -1.00000E+00 -3.05004E-05
   1.28150E+03 -4.00768E-01 -9.16179E-01
   1.28200E+03  9.85536E-01 -1.69464E-01
   1.28250E+03  8.87622E-01 -4.60572E-01
   1.28300E+03 -7.88279E-01 -6.15318E-01
   1.28350E+03 -9.96603E-01 -8.23550E-02
   1.28400E+03  1.65850E-01 -9.86151E-01
   1.28450E+03  9.99896E-01 -1.44386E-02
   1.28500E+03  5.85667E-01 -8.10552E-01
   1.28550E+03 -9.61733E-01 -2.73989E-01
   1.28600E+03 -9.44416E-01 -3.28753E-01
   1.28650E+03  6.58122E-01 -7.52911E-01
   1.28700E+03  9.99557E-01 -2.97614E-02
   1.28750E+03  6.22132E-02 -9.98063E-01
   1.28800E+03 -9.98481E-01 -5.50993E-02
   1.28850E+03 -7.33691E-01 -6.79483E-01
   1.28900E+03  9.17111E-01 -3.98631E-01
   1.28950E+03  9.76742E-01 -2.14418E-01
   1.29000E+03 -4.89418E-01 -8.72049E-01
   1.29050E+03 -9.99994E-01 -3.35121E-03
   1.29100E+03 -2.85475E-01 -9.58386E-01
   1.29150E+03  9.92561E-01 -1.21748E-01
   1.29200E+03  8.42859E-01 -5.38135E-01
   1.29250E+03 -8.43756E-01 -5.36727E-01
   1.29300E+03 -9.92464E-01 -1.22538E-01
   1.29350E+03  2.87611E-01 -9.57747E-01
   1.29400E+03  9.99995E-01 -3.22065E-03
   1.29450E+03  4.87562E-01 -8.73089E-01
   1.29500E+03 -9.76967E-01 -2.13389E-01
   1.29550E+03 -9.16537E-01 -3.99951E-01
   1.29600E+03  7.34965E-01 -6.78105E-01
   1.29650E+03  9.98451E-01 -5.56345E-02
   1.29700E+03 -6.44841E-02 -9.97919E-01
   1.29750E+03 -9.99569E-01 -2.93699E-02
   1.29800E+03 -6.56632E-01 -7.54211E-01
   1.29850E+03  9.44844E-01 -3.27520E-01
   1.29900E+03  9.61405E-01 -2.75136E-01
   1.29950E+03 -5.87328E-01 -8.09349E-01
   1.30000E+03 -9.99892E-01 -1.47136E-02
   1.30050E+03 -1.63619E-01 -9.86524E-01
   1.30100E+03  9.96657E-01 -8.17049E-02
   1.30150E+03  7.87178E-01 -6.16726E-01
   1.30200E+03 -8.88333E-01 -4.59200E-01
   1.30250E+03 -9.85377E-01 -1.70389E-01
   1.30300E+03  4.02764E-01 -9.15304E-01
   1.30350E+03  1.00000E+00 -4.43766E-05
   1.30400E+03  3.79237E-01 -9.25299E-01
   1.30450E+03 -9.87163E-01 -1.59714E-01
   1.30500E+03 -8.79822E-01 -4.75303E-01
   1.30550E+03  7.99826E-01 -6.00232E-01
   1.30600E+03  9.95990E-01 -8.94697E-02
   1.30650E+03 -1.89638E-01 -9.81854E-01
   1.30700E+03 -9.99932E-01 -1.16591E-02
   1.30750E+03 -5.67674E-01 -8.23253E-01
   1.30800E+03  9.65112E-01 -2.61837E-01
   1.30850E+03  9.39683E-01 -3.42047E-01
   1.30900E+03 -6.73821E-01 -7.38895E-01
   1.30950E+03 -9.99418E-01 -3.41115E-02
   1.31000E+03 -3.78914E-02 -9.99282E-01
   1.31050E+03  9.98772E-01 -4.95351E-02
   1.31100E+03  7.19820E-01 -6.94161E-01
   1.31150E+03 -9.23083E-01 -3.84600E-01
   1.31200E+03 -9.74228E-01 -2.25567E-01
   1.31250E+03  5.09071E-01 -8.60725E-01
   1.31300E+03  9.99988E-01 -4.91034E-03
   1.31350E+03  2.62493E-01 -9.64934E-01
   1.31400E+03 -9.93544E-01 -1.13451E-01
   1.31450E+03 -8.33036E-01 -5.53219E-01
   1.31500E+03  8.53138E-01 -5.21686E-01
   1.31550E+03  9.91363E-01 -1.31146E-01
   1.31600E+03 -3.10326E-01 -9.50630E-01
   1.31650E+03 -9.99998E-01 -1.98618E-03
